Time [seconds]	Counts
4.80828e+14	266
4.81827e+14	270
4.82826e+14	299
4.83824e+14	318
4.84823e+14	312
4.85821e+14	280
4.8682e+14	281
4.87819e+14	292
4.88817e+14	274
4.89816e+14	269
4.90815e+14	298
4.91813e+14	245
4.92812e+14	294
4.9381e+14	305
4.94809e+14	263
4.95808e+14	306
4.96806e+14	311
4.97805e+14	291
4.98803e+14	282
4.99802e+14	288
5.00801e+14	332
5.01799e+14	269
5.02798e+14	290
5.03796e+14	307
5.04795e+14	303
5.05794e+14	275
5.06792e+14	269
5.07791e+14	301
5.08789e+14	250
5.09788e+14	281
5.10787e+14	286
5.11785e+14	300
5.12784e+14	256
5.13782e+14	296
5.14781e+14	255
5.1578e+14	273
5.16778e+14	307
5.17777e+14	294
5.18775e+14	317
5.19774e+14	277
5.20773e+14	280
5.21771e+14	267
5.2277e+14	309
5.23768e+14	242
5.24767e+14	298
5.25766e+14	272
5.26764e+14	267
5.27763e+14	310
5.28762e+14	283
5.2976e+14	268
5.30759e+14	284
5.31757e+14	276
5.32756e+14	291
5.33755e+14	282
5.34753e+14	285
5.35752e+14	302
5.3675e+14	284
5.37749e+14	308
5.38748e+14	271
5.39746e+14	317
5.40745e+14	301
5.41743e+14	293
5.42742e+14	284
5.43741e+14	264
5.44739e+14	279
5.45738e+14	323
5.46736e+14	287
5.47735e+14	299
5.48734e+14	265
5.49732e+14	301
5.50731e+14	338
5.51729e+14	252
5.52728e+14	270
5.53727e+14	291
5.54725e+14	264
5.55724e+14	296
5.56722e+14	287
5.57721e+14	278
5.5872e+14	285
5.59718e+14	284
5.60717e+14	271
5.61715e+14	255
5.62714e+14	311
5.63713e+14	280
5.64711e+14	302
5.6571e+14	273
5.66709e+14	279
5.67707e+14	284
5.68706e+14	313
5.69704e+14	269
5.70703e+14	306
5.71702e+14	289
5.727e+14	268
5.73699e+14	302
5.74697e+14	262
5.75696e+14	279
5.76695e+14	282
5.77693e+14	268
5.78692e+14	254
5.7969e+14	283
5.80689e+14	291
5.81688e+14	281
5.82686e+14	317
5.83685e+14	297
5.84683e+14	284
5.85682e+14	253
5.86681e+14	302
5.87679e+14	297
5.88678e+14	297
5.89676e+14	264
5.90675e+14	295
5.91674e+14	278
5.92672e+14	310
5.93671e+14	296
5.94669e+14	263
5.95668e+14	304
5.96667e+14	288
5.97665e+14	258
5.98664e+14	311
5.99662e+14	297
